candidate_id,pair_id_a,pair_id_b,image_path_a,image_path_b,caption_a,caption_b,image_similarity,text_similarity,joint_similarity,max_similarity,signals,bucket,label,annotator,audit_label,notes,needs_audit,label_options,annotation_guideline,final_label,adjudication_status
cand_037390,cc3m_4321,cc3m_121510,D:\data\cc3m_subset_200k\cc3m_4321.jpg,D:\data\cc3m_subset_200k\cc3m_121510.jpg,person then follow my board for more pins,person then follow my board for more pins,0.6576759815216064,1.0,0.8288381099700928,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_037987,cc3m_2659,cc3m_6813,D:\data\cc3m_subset_200k\cc3m_2659.jpg,D:\data\cc3m_subset_200k\cc3m_6813.jpg,grainy textured icon for overlay watermark stamps .,grainy textured icon for overlay watermark stamps .,0.6931714415550232,1.0,0.846585750579834,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_038036,cc3m_2439,cc3m_93476,D:\data\cc3m_subset_200k\cc3m_2439.jpg,D:\data\cc3m_subset_200k\cc3m_93476.jpg,vector illustration of a background for holiday .,vector illustration of a background for holiday .,0.6156739592552185,1.0,0.8078370094299316,1.0,text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_038180,cc3m_1223,cc3m_185678,D:\data\cc3m_subset_200k\cc3m_1223.jpg,D:\data\cc3m_subset_200k\cc3m_185678.jpg,person performs as part of festival,person performs as part of festival,0.6324260830879211,1.0,0.8162130117416382,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_038498,cc3m_187389,cc3m_191936,D:\data\cc3m_subset_200k\cc3m_187389.jpg,D:\data\cc3m_subset_200k\cc3m_191936.jpg,a mother having problems with a teenage daughter,a mother having problems with a teenage daughter,0.9090625643730164,1.0,0.9545313715934753,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_038611,cc3m_174721,cc3m_178858,D:\data\cc3m_subset_200k\cc3m_174721.jpg,D:\data\cc3m_subset_200k\cc3m_178858.jpg,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,0.9151735305786133,1.0,0.9575868844985962,1.0,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_038874,cc3m_157435,cc3m_191295,D:\data\cc3m_subset_200k\cc3m_157435.jpg,D:\data\cc3m_subset_200k\cc3m_191295.jpg,illustration of person with intricate calligraphy for the celebration of community festival .,illustration of person with intricate calligraphy for the celebration of community festival .,0.860167384147644,1.0,0.9300837516784668,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_038946,cc3m_153471,cc3m_162872,D:\data\cc3m_subset_200k\cc3m_153471.jpg,D:\data\cc3m_subset_200k\cc3m_162872.jpg,illustration of month with intricate calligraphy for the celebration of community festival .,illustration of month with intricate calligraphy for the celebration of community festival .,0.8652397394180298,1.0,0.9326199293136597,1.0,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_039086,cc3m_146701,cc3m_164290,D:\data\cc3m_subset_200k\cc3m_146701.jpg,D:\data\cc3m_subset_200k\cc3m_164290.jpg,"a man looks at computer which displays the logo , while sat with a cup of coffee","a man looks at computer which displays the logo , while sat with a cup of coffee",0.7192083597183228,1.0,0.8596042394638062,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_039221,cc3m_140407,cc3m_180443,D:\data\cc3m_subset_200k\cc3m_140407.jpg,D:\data\cc3m_subset_200k\cc3m_180443.jpg,actor during an interview with comedian --,actor during an interview with comedian --,0.8314732313156128,1.0,0.9157364964485168,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_039245,cc3m_139335,cc3m_200397,D:\data\cc3m_subset_200k\cc3m_139335.jpg,D:\data\cc3m_subset_200k\cc3m_200397.jpg,date and time rounded icon .,date and time rounded icon .,0.9547795653343201,1.0,0.9773898124694824,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_039354,cc3m_134171,cc3m_143617,D:\data\cc3m_subset_200k\cc3m_134171.jpg,D:\data\cc3m_subset_200k\cc3m_143617.jpg,champagne cork with the shape burnt in and bottle of champagne in the back .,champagne cork with the shape burnt in and bottle of champagne in the back .,0.9901218414306641,1.0,0.9950609803199768,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_039554,cc3m_127505,cc3m_129763,D:\data\cc3m_subset_200k\cc3m_127505.jpg,D:\data\cc3m_subset_200k\cc3m_129763.jpg,a bride puts on sneakers for portraits,a bride puts on sneakers for portraits,0.7254868149757385,1.0,0.8627433776855469,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_039793,cc3m_119959,cc3m_180548,D:\data\cc3m_subset_200k\cc3m_119959.jpg,D:\data\cc3m_subset_200k\cc3m_180548.jpg,football player during the match .,football player during the match .,0.9126974940299988,1.0,0.9563487768173218,1.0,image|joint,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_039972,cc3m_113834,cc3m_196785,D:\data\cc3m_subset_200k\cc3m_113834.jpg,D:\data\cc3m_subset_200k\cc3m_196785.jpg,hard rock artist of hard rock artist performs .,hard rock artist of hard rock artist performs .,0.8794512748718262,1.0,0.9397256970405579,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_040148,cc3m_108912,cc3m_126571,D:\data\cc3m_subset_200k\cc3m_108912.jpg,D:\data\cc3m_subset_200k\cc3m_126571.jpg,"sunset , blue waves and yellow - pink sunset .","sunset , blue waves and yellow - pink sunset .",0.9015932083129883,1.0,0.9507966637611389,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_040231,cc3m_106853,cc3m_161994,D:\data\cc3m_subset_200k\cc3m_106853.jpg,D:\data\cc3m_subset_200k\cc3m_161994.jpg,person before and after the makeup,person before and after the makeup,0.8178813457489014,1.0,0.9089406728744507,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_040622,cc3m_96413,cc3m_175980,D:\data\cc3m_subset_200k\cc3m_96413.jpg,D:\data\cc3m_subset_200k\cc3m_175980.jpg,a fashion illustration of show during event,a fashion illustration of show during event,0.7521108388900757,1.0,0.8760555386543274,1.0,image|joint|text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_040639,cc3m_95954,cc3m_150416,D:\data\cc3m_subset_200k\cc3m_95954.jpg,D:\data\cc3m_subset_200k\cc3m_150416.jpg,film actor attends the premiere,film actor attends the premiere,0.8573504686355591,1.0,0.9286752939224243,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_040679,cc3m_95135,cc3m_100820,D:\data\cc3m_subset_200k\cc3m_95135.jpg,D:\data\cc3m_subset_200k\cc3m_100820.jpg,person long shadow glyph icon .,person long shadow glyph icon .,0.716686487197876,1.0,0.8583431839942932,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_040757,cc3m_93126,cc3m_95165,D:\data\cc3m_subset_200k\cc3m_93126.jpg,D:\data\cc3m_subset_200k\cc3m_95165.jpg,a model walks the runway at the summer fashion show during event,a model walks the runway at the summer fashion show during event,0.735142707824707,1.0,0.8675713539123535,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_040901,cc3m_89314,cc3m_198063,D:\data\cc3m_subset_200k\cc3m_89314.jpg,D:\data\cc3m_subset_200k\cc3m_198063.jpg,funny man with a watermelon on his head,funny man with a watermelon on his head,0.7143622040748596,1.0,0.8571810722351074,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_041195,cc3m_82179,cc3m_96264,D:\data\cc3m_subset_200k\cc3m_82179.jpg,D:\data\cc3m_subset_200k\cc3m_96264.jpg,young character wearing a t - shirt with abody positive sign .,young character wearing a t - shirt with abody positive sign .,0.9653265476226807,1.0,0.9826632738113403,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_041234,cc3m_81186,cc3m_103101,D:\data\cc3m_subset_200k\cc3m_81186.jpg,D:\data\cc3m_subset_200k\cc3m_103101.jpg,letter logo in a square shape gold and silver colored geometric ornaments .,letter logo in a square shape gold and silver colored geometric ornaments .,0.74648118019104,1.0,0.8732406497001648,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_041378,cc3m_78229,cc3m_145180,D:\data\cc3m_subset_200k\cc3m_78229.jpg,D:\data\cc3m_subset_200k\cc3m_145180.jpg,person of pop artist performs on stage on day of festival,person of pop artist performs on stage on day of festival,0.7383664846420288,1.0,0.8691833019256592,1.0,image|joint|text,very_high,duplicate,wzy,duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,agreed
cand_041380,cc3m_78172,cc3m_165125,D:\data\cc3m_subset_200k\cc3m_78172.jpg,D:\data\cc3m_subset_200k\cc3m_165125.jpg,state extruded on the elevation map with administrative borders .,state extruded on the elevation map with administrative borders .,0.9996893405914307,1.0,0.9998447895050049,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_041386,cc3m_78067,cc3m_85123,D:\data\cc3m_subset_200k\cc3m_78067.jpg,D:\data\cc3m_subset_200k\cc3m_85123.jpg,fishermen mending their nets in the port,fishermen mending their nets in the port,0.9063044786453247,1.0,0.9531521797180176,1.0,image|joint|text,very_high,duplicate,wzy,duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,agreed
cand_041470,cc3m_75766,cc3m_171432,D:\data\cc3m_subset_200k\cc3m_75766.jpg,D:\data\cc3m_subset_200k\cc3m_171432.jpg,little boy smiling with a golden trophy,little boy smiling with a golden trophy,0.9721831679344177,1.0,0.986091673374176,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_041774,cc3m_70269,cc3m_169015,D:\data\cc3m_subset_200k\cc3m_70269.jpg,D:\data\cc3m_subset_200k\cc3m_169015.jpg,week - photos from person at football game .,week - photos from person at football game .,0.8359015583992004,1.0,0.9179508090019226,1.0,image|joint|text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_041935,cc3m_66760,cc3m_140761,D:\data\cc3m_subset_200k\cc3m_66760.jpg,D:\data\cc3m_subset_200k\cc3m_140761.jpg,isometric flat interior of hospital room .,isometric flat interior of hospital room .,0.8632668256759644,1.0,0.931633472442627,1.0,image|joint|text,very_high,duplicate,wzy,duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,agreed
cand_042075,cc3m_63735,cc3m_155781,D:\data\cc3m_subset_200k\cc3m_63735.jpg,D:\data\cc3m_subset_200k\cc3m_155781.jpg,a city pinned on a map,a city pinned on a map,0.7696199417114258,1.0,0.8848100304603577,1.0,image|joint,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_042169,cc3m_62309,cc3m_66403,D:\data\cc3m_subset_200k\cc3m_62309.jpg,D:\data\cc3m_subset_200k\cc3m_66403.jpg,the address on the building,the address on the building,0.702590823173523,1.0,0.8512954711914062,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_042197,cc3m_62021,cc3m_192064,D:\data\cc3m_subset_200k\cc3m_62021.jpg,D:\data\cc3m_subset_200k\cc3m_192064.jpg,crowds of people walking along the embankment,crowds of people walking along the embankment,0.8752725124359131,1.0,0.9376363754272461,1.0,image|joint|text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_042199,cc3m_62016,cc3m_131294,D:\data\cc3m_subset_200k\cc3m_62016.jpg,D:\data\cc3m_subset_200k\cc3m_131294.jpg,a plate tomato soup with cream in the shape .,a plate tomato soup with cream in the shape .,0.8542056083679199,1.0,0.9271029233932495,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_042272,cc3m_59977,cc3m_186827,D:\data\cc3m_subset_200k\cc3m_59977.jpg,D:\data\cc3m_subset_200k\cc3m_186827.jpg,football player during a training session .,football player during a training session .,0.701471209526062,1.0,0.8507356643676758,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_042471,cc3m_56096,cc3m_66969,D:\data\cc3m_subset_200k\cc3m_56096.jpg,D:\data\cc3m_subset_200k\cc3m_66969.jpg,a model walks the runway at the fashion show during fashion week,a model walks the runway at the fashion show during fashion week,0.7009320259094238,1.0,0.8504660129547119,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed
cand_042728,cc3m_51207,cc3m_100632,D:\data\cc3m_subset_200k\cc3m_51207.jpg,D:\data\cc3m_subset_200k\cc3m_100632.jpg,night club fancy lights in a dark background,night club fancy lights in a dark background,0.7613608837127686,1.0,0.8806805610656738,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed
cand_043085,cc3m_45175,cc3m_193307,D:\data\cc3m_subset_200k\cc3m_45175.jpg,D:\data\cc3m_subset_200k\cc3m_193307.jpg,football player during a training session .,football player during a training session .,0.7352629899978638,1.0,0.8676314949989319,1.0,image|joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_043159,cc3m_43789,cc3m_73934,D:\data\cc3m_subset_200k\cc3m_43789.jpg,D:\data\cc3m_subset_200k\cc3m_73934.jpg,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,sale special offer % off sign over art brush acrylic stroke paint abstract texture background vector illustration .,0.9275161027908325,1.0,0.963758111000061,1.0,image|joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_043228,cc3m_42485,cc3m_199302,D:\data\cc3m_subset_200k\cc3m_42485.jpg,D:\data\cc3m_subset_200k\cc3m_199302.jpg,sold out seamless pattern with text .,sold out seamless pattern with text .,0.9715600609779358,1.0,0.9857801198959351,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_043375,cc3m_40256,cc3m_93344,D:\data\cc3m_subset_200k\cc3m_40256.jpg,D:\data\cc3m_subset_200k\cc3m_93344.jpg,sales of dried floral bouquets such as these now make up about 35 per cent of monthly sales .,sales of dried floral bouquets such as these now make up about 35 per cent of monthly sales .,0.864356279373169,1.0,0.932178258895874,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_043508,cc3m_37845,cc3m_42270,D:\data\cc3m_subset_200k\cc3m_37845.jpg,D:\data\cc3m_subset_200k\cc3m_42270.jpg,steam locomotive at docks when serving,steam locomotive at docks when serving,0.8584439754486084,1.0,0.929222047328949,1.0,image|joint|text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_043561,cc3m_37068,cc3m_180423,D:\data\cc3m_subset_200k\cc3m_37068.jpg,D:\data\cc3m_subset_200k\cc3m_180423.jpg,"darkness with blue colors of an evening sky , falling down on nature","darkness with blue colors of an evening sky , falling down on nature",0.8517236709594727,1.0,0.9258617758750916,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed
cand_043580,cc3m_36736,cc3m_52097,D:\data\cc3m_subset_200k\cc3m_36736.jpg,D:\data\cc3m_subset_200k\cc3m_52097.jpg,pilgrims on the beach at sunset,pilgrims on the beach at sunset,0.7718889713287354,1.0,0.8859444856643677,1.0,image|joint|text,very_high,not-duplicate,wzy,not-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,agreed
cand_043617,cc3m_35921,cc3m_184513,D:\data\cc3m_subset_200k\cc3m_35921.jpg,D:\data\cc3m_subset_200k\cc3m_184513.jpg,baseball player of the fields against sports team,baseball player of the fields against sports team,0.8780800104141235,1.0,0.9390401244163513,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_043680,cc3m_34922,cc3m_118581,D:\data\cc3m_subset_200k\cc3m_34922.jpg,D:\data\cc3m_subset_200k\cc3m_118581.jpg,football player during a training session .,football player during a training session .,0.9033836722373962,1.0,0.9516918659210205,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_043723,cc3m_34287,cc3m_90507,D:\data\cc3m_subset_200k\cc3m_34287.jpg,D:\data\cc3m_subset_200k\cc3m_90507.jpg,man helping someone else to run inside a big gear,man helping someone else to run inside a big gear,0.9012981653213501,1.0,0.9506491422653198,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_044315,cc3m_31857,cc3m_109530,D:\data\cc3m_subset_200k\cc3m_31857.jpg,D:\data\cc3m_subset_200k\cc3m_109530.jpg,"isometric icon , broken arm of a young guy with a modern bandage","isometric icon , broken arm of a young guy with a modern bandage",0.8367717266082764,1.0,0.918385922908783,1.0,image|joint|text,very_high,duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,duplicate,not_audited
cand_044341,cc3m_136819,cc3m_191163,D:\data\cc3m_subset_200k\cc3m_136819.jpg,D:\data\cc3m_subset_200k\cc3m_191163.jpg,pop artist performs on stage,pop artist performs on stage,0.6399257183074951,1.0,0.8199628591537476,1.0,joint,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_044582,cc3m_119328,cc3m_124694,D:\data\cc3m_subset_200k\cc3m_119328.jpg,D:\data\cc3m_subset_200k\cc3m_124694.jpg,a model walks the runway at the summer fashion show during event .,a model walks the runway at the summer fashion show during event .,0.6191415786743164,1.0,0.8095707893371582,1.0,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_044759,cc3m_107680,cc3m_161739,D:\data\cc3m_subset_200k\cc3m_107680.jpg,D:\data\cc3m_subset_200k\cc3m_161739.jpg,actor attends the season premiere,actor attends the season premiere,0.6915237903594971,1.0,0.8457618951797485,1.0,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_045679,cc3m_41225,cc3m_112811,D:\data\cc3m_subset_200k\cc3m_41225.jpg,D:\data\cc3m_subset_200k\cc3m_112811.jpg,logo on the website homepage,logo on the website homepage,0.6077215671539307,1.0,0.8038608431816101,1.0,joint,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_046728,cc3m_26620,cc3m_111438,D:\data\cc3m_subset_200k\cc3m_26620.jpg,D:\data\cc3m_subset_200k\cc3m_111438.jpg,shape animated on the admin map of the globe,shape animated on the admin map of the globe,0.8960235118865967,1.0,0.9480117559432983,1.0,image|joint|text,very_high,near-duplicate,wzy,near-duplicate,,1,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,agreed
cand_047057,cc3m_25999,cc3m_54207,D:\data\cc3m_subset_200k\cc3m_25999.jpg,D:\data\cc3m_subset_200k\cc3m_54207.jpg,aerial footage on a morning,aerial footage on a morning,0.7363896369934082,1.0,0.8681948184967041,1.0,image|joint|text,very_high,near-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,near-duplicate,not_audited
cand_047416,cc3m_123443,cc3m_186337,D:\data\cc3m_subset_200k\cc3m_123443.jpg,D:\data\cc3m_subset_200k\cc3m_186337.jpg,vector illustration in flat style about outer space .,vector illustration in flat style about outer space .,0.6695635318756104,1.0,0.8347816467285156,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_047478,cc3m_122429,cc3m_193838,D:\data\cc3m_subset_200k\cc3m_122429.jpg,D:\data\cc3m_subset_200k\cc3m_193838.jpg,country shape outlined and filled with the flag,country shape outlined and filled with the flag,0.6312509775161743,1.0,0.8156255483627319,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
cand_047481,cc3m_122333,cc3m_137973,D:\data\cc3m_subset_200k\cc3m_122333.jpg,D:\data\cc3m_subset_200k\cc3m_137973.jpg,week - photos from the football game,week - photos from the football game,0.7264337539672852,1.0,0.8632168769836426,1.0,joint|text,very_high,not-duplicate,wzy,,,0,duplicate|near-duplicate|not-duplicate,duplicate: same image and same caption meaning; near-duplicate: visually/semantically same with small edits; not-duplicate: meaningfully different pair.,not-duplicate,not_audited
